test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	omp-threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1038.000000	18.970298	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22099.000000,9667.000000,4988.000000,2384.000000,1464.000000,1214.000000,1184.000000,1068.000000,1068.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1039.000000,1038.000000,1038.000000,1038.000000,1038.000000,1038.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1091.000000	18.891593	2	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21527.000000,9783.000000,5201.000000,2600.000000,2168.000000,1635.000000,1510.000000,1269.000000,1214.000000,1166.000000,1161.000000,1149.000000,1149.000000,1149.000000,1149.000000,1149.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1111.000000,1105.000000,1105.000000,1105.000000,1105.000000,1105.000000,1100.000000,1091.000000,1091.000000,1091.000000,1091.000000,1091.000000,1091.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1011.000000	18.904356	3	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21754.000000,10054.000000,5221.000000,2563.000000,1763.000000,1390.000000,1318.000000,1130.000000,1106.000000,1057.000000,1025.000000,1018.000000,1018.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000,1011.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1223.000000	18.922892	4	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21960.000000,9841.000000,5031.000000,2648.000000,2155.000000,1731.000000,1598.000000,1496.000000,1476.000000,1370.000000,1359.000000,1292.000000,1285.000000,1267.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1264.000000,1261.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1413.000000	18.928885	5	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21801.000000,10340.000000,5138.000000,3057.000000,2261.000000,1862.000000,1675.000000,1549.000000,1544.000000,1500.000000,1500.000000,1477.000000,1477.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1471.000000,1461.000000,1439.000000,1439.000000,1421.000000,1421.000000,1421.000000,1421.000000,1421.000000,1413.000000,1413.000000,1413.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1316.000000	18.969534	6	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21861.000000,10114.000000,5480.000000,3310.000000,2769.000000,2028.000000,1921.000000,1509.000000,1459.000000,1440.000000,1432.000000,1405.000000,1387.000000,1364.000000,1325.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1323.000000,1316.000000,1316.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1334.000000	19.066586	7	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22317.000000,9724.000000,5257.000000,2777.000000,2111.000000,1929.000000,1647.000000,1549.000000,1450.000000,1447.000000,1408.000000,1377.000000,1374.000000,1347.000000,1347.000000,1343.000000,1340.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000,1334.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1100.000000	18.925846	8	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22514.000000,10008.000000,4873.000000,2615.000000,2131.000000,1543.000000,1498.000000,1413.000000,1377.000000,1333.000000,1319.000000,1274.000000,1272.000000,1171.000000,1171.000000,1171.000000,1157.000000,1145.000000,1121.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1056.000000	18.925408	9	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22008.000000,9701.000000,4873.000000,2369.000000,1911.000000,1588.000000,1398.000000,1253.000000,1249.000000,1180.000000,1177.000000,1139.000000,1139.000000,1133.000000,1133.000000,1130.000000,1130.000000,1101.000000,1101.000000,1091.000000,1091.000000,1087.000000,1087.000000,1087.000000,1087.000000,1087.000000,1087.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1086.000000,1078.000000,1078.000000,1056.000000,1056.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp42	1061.000000	19.047680	10	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21899.000000,10064.000000,5317.000000,2641.000000,1885.000000,1662.000000,1549.000000,1284.000000,1197.000000,1182.000000,1182.000000,1182.000000,1182.000000,1182.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1155.000000,1146.000000,1144.000000,1144.000000,1142.000000,1142.000000,1142.000000,1142.000000,1142.000000,1142.000000,1111.000000,1075.000000,1075.000000,1075.000000,1075.000000,1075.000000,1075.000000,1067.000000,1061.000000,1061.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	1223.000000	18.972824	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22229.000000,9851.000000,5074.000000,2785.000000,1947.000000,1503.000000,1414.000000,1295.000000,1279.000000,1228.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000,1223.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	1064.000000	18.863494	2	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21651.000000,10371.000000,5050.000000,2598.000000,1912.000000,1473.000000,1350.000000,1125.000000,1124.000000,1074.000000,1074.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1068.000000,1066.000000,1066.000000,1064.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	865.000000	18.930813	3	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21908.000000,9998.000000,4824.000000,2217.000000,1543.000000,1183.000000,1057.000000,952.000000,930.000000,875.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000,865.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	1030.000000	18.876890	4	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22113.000000,9899.000000,4611.000000,2477.000000,1678.000000,1383.000000,1261.000000,1142.000000,1114.000000,1048.000000,1048.000000,1036.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1031.000000,1030.000000,1030.000000,1030.000000,1030.000000,1030.000000,1030.000000,1030.000000,1030.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	971.000000	18.890438	5	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21971.000000,10523.000000,5063.000000,2615.000000,1905.000000,1429.000000,1334.000000,1155.000000,1154.000000,1106.000000,1097.000000,1028.000000,1028.000000,1027.000000,1012.000000,981.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000,971.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	1302.000000	19.040426	6	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[21986.000000,10199.000000,5157.000000,2645.000000,2174.000000,1850.000000,1716.000000,1479.000000,1419.000000,1338.000000,1331.000000,1303.000000,1303.000000,1303.000000,1303.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000,1302.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-19T14:50:22	82bce28f9937a56338951a7e2e874ed065e15487	brkga-api	scp	scp43	989.000000	18.935254	7	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[22417.000000,9554.000000,4462.000000,2147.000000,1564.000000,1238.000000,1174.000000,1111.000000,1086.000000,1037.000000,1037.000000,1037.000000,1035.000000,1035.000000,1035.000000,1035.000000,1035.000000,1008.000000,1008.000000,1008.000000,1008.000000,1008.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,999.000000,989.000000,989.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
